date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-01-07,35,22,0.0,8.7,8,63,01:19 PM,01:10 AM,06:11 AM,05:38 PM,19,30,30,28,11,6,61,0.0,1014,35,10,59,6,12.45%-86.99
2017-01-08,36,24,0.0,8.7,8,70,02:12 PM,02:09 AM,06:12 AM,05:38 PM,17,29,29,28,26,5,52,0.0,1015,36,10,49,18,12.45%-86.99
2017-01-09,33,24,0.0,8.7,7,78,03:08 PM,03:09 AM,06:12 AM,05:39 PM,16,28,28,28,33,13,50,0.0,1016,33,10,45,23,12.45%-86.99
2017-01-10,34,22,0.0,8.7,7,85,04:07 PM,04:11 AM,06:12 AM,05:39 PM,15,28,28,27,28,8,48,0.0,1014,34,10,49,19,12.45%-86.99
2017-01-11,33,22,0.0,8.7,7,92,05:08 PM,05:12 AM,06:12 AM,05:40 PM,16,28,28,27,25,17,53,0.0,1013,33,10,56,17,12.45%-86.99
2017-01-12,33,23,0.0,8.7,7,100,06:08 PM,06:11 AM,06:13 AM,05:41 PM,17,28,28,27,28,10,54,0.0,1014,33,10,61,19,12.45%-86.99
2017-01-13,34,23,0.0,8.7,7,100,07:07 PM,07:07 AM,06:13 AM,05:41 PM,16,29,29,28,30,12,51,0.0,1014,34,10,60,21,12.45%-86.99
2017-01-14,34,21,0.0,8.7,7,86,08:03 PM,07:59 AM,06:13 AM,05:42 PM,15,28,28,27,29,10,49,0.0,1014,34,10,61,19,12.45%-86.99
2017-01-15,35,22,0.0,8.7,7,79,08:56 PM,08:46 AM,06:13 AM,05:42 PM,16,29,29,28,25,14,51,0.0,1013,35,10,63,17,12.45%-86.99
2017-01-16,33,21,0.0,8.7,7,71,09:47 PM,09:31 AM,06:13 AM,05:43 PM,17,28,28,27,22,17,57,0.1,1013,33,10,74,14,12.45%-86.99
2017-01-17,33,23,0.0,8.7,7,64,10:36 PM,10:13 AM,06:13 AM,05:43 PM,18,29,29,27,25,21,58,0.0,1014,33,10,79,17,12.45%-86.99
2017-01-18,35,23,0.0,8.7,8,57,11:23 PM,10:53 AM,06:14 AM,05:44 PM,18,29,29,28,28,13,55,0.0,1014,35,10,78,19,12.45%-86.99
2017-01-19,34,23,0.0,8.7,7,50,No moonrise,11:33 AM,06:14 AM,05:44 PM,18,29,29,27,20,17,59,0.0,1013,34,10,91,13,12.45%-86.99
2017-01-20,33,23,0.0,8.7,7,42,12:10 AM,12:13 PM,06:14 AM,05:45 PM,19,28,28,27,15,27,63,0.0,1014,33,10,145,10,12.45%-86.99
2017-01-21,32,22,0.0,8.7,7,35,12:57 AM,12:54 PM,06:14 AM,05:45 PM,20,28,28,26,11,21,73,0.0,1015,32,10,214,7,12.45%-86.99
2017-01-22,31,21,0.0,8.7,7,28,01:44 AM,01:37 PM,06:14 AM,05:46 PM,19,27,27,25,14,13,73,0.0,1013,31,10,281,9,12.45%-86.99
2017-01-23,31,23,0.0,7.2,6,20,02:32 AM,02:22 PM,06:14 AM,05:46 PM,22,29,29,26,10,69,78,0.6,1012,31,10,241,7,12.45%-86.99
2017-01-24,32,24,0.0,8.7,6,13,03:22 AM,03:10 PM,06:14 AM,05:47 PM,21,29,29,26,10,37,74,3.6,1014,32,10,169,7,12.45%-86.99
2017-01-25,34,22,0.0,8.7,7,6,04:11 AM,03:59 PM,06:14 AM,05:47 PM,18,28,28,27,13,13,61,0.0,1013,34,10,119,8,12.45%-86.99
2017-01-26,33,22,0.0,8.7,7,0,05:00 AM,04:50 PM,06:14 AM,05:48 PM,18,29,29,27,11,7,63,0.0,1014,33,10,95,7,12.45%-86.99
2017-01-27,35,23,0.0,8.7,8,0,05:50 AM,05:43 PM,06:14 AM,05:48 PM,18,30,30,28,22,9,59,0.0,1013,35,10,84,15,12.45%-86.99
2017-01-28,35,24,0.0,8.7,7,1,06:38 AM,06:35 PM,06:14 AM,05:48 PM,19,30,30,28,20,17,58,0.0,1012,35,10,84,13,12.45%-86.99
2017-01-29,36,23,0.0,8.7,8,8,07:25 AM,07:29 PM,06:14 AM,05:49 PM,17,30,30,29,25,8,51,0.0,1013,36,10,64,16,12.45%-86.99
2017-01-30,36,23,0.0,8.7,8,16,08:11 AM,08:22 PM,06:14 AM,05:49 PM,16,30,30,29,25,7,49,0.0,1014,36,10,60,17,12.45%-86.99
2017-01-31,35,23,0.0,8.7,8,20,08:56 AM,09:16 PM,06:13 AM,05:50 PM,17,29,29,28,27,14,51,0.0,1014,35,10,63,19,12.45%-86.99
2017-02-01,34,23,0.0,8.7,8,31,09:42 AM,10:10 PM,06:13 AM,05:50 PM,17,30,30,28,25,19,54,0.0,1013,34,10,64,17,12.45%-86.99
2017-02-02,35,22,0.0,8.7,8,39,10:28 AM,11:05 PM,06:13 AM,05:50 PM,17,29,29,28,26,10,52,0.0,1013,35,10,68,18,12.45%-86.99
2017-02-03,35,24,0.0,8.7,8,46,11:16 AM,No moonset,06:13 AM,05:51 PM,17,30,30,29,25,11,52,0.0,1013,35,10,63,17,12.45%-86.99
2017-02-04,35,24,0.0,8.7,8,54,12:06 PM,12:02 AM,06:13 AM,05:51 PM,17,30,30,29,28,12,52,0.0,1012,35,10,60,19,12.45%-86.99
2017-02-05,36,24,0.0,8.7,8,62,12:59 PM,01:00 AM,06:13 AM,05:52 PM,17,30,30,29,30,6,51,0.0,1011,36,10,64,21,12.45%-86.99
2017-02-06,37,24,0.0,8.7,8,69,01:55 PM,01:59 AM,06:12 AM,05:52 PM,17,30,30,29,29,4,50,0.0,1011,37,10,69,20,12.45%-86.99
2017-02-07,36,24,0.0,8.7,8,77,02:53 PM,02:58 AM,06:12 AM,05:52 PM,18,30,30,29,26,4,52,0.0,1011,36,10,73,18,12.45%-86.99
2017-02-08,36,23,0.0,8.7,8,84,03:52 PM,03:57 AM,06:12 AM,05:53 PM,17,30,30,29,26,2,53,0.0,1011,36,10,88,18,12.45%-86.99
2017-02-09,37,24,0.0,8.7,8,92,04:51 PM,04:53 AM,06:12 AM,05:53 PM,19,31,31,30,21,9,54,0.0,1013,37,10,73,14,12.45%-86.99
2017-02-10,36,25,0.0,8.7,8,99,05:48 PM,05:46 AM,06:11 AM,05:53 PM,18,31,31,29,31,7,52,0.0,1015,36,10,66,22,12.45%-86.99
2017-02-11,35,24,0.0,8.7,8,100,06:43 PM,06:35 AM,06:11 AM,05:54 PM,16,30,30,29,31,7,49,0.0,1014,35,10,66,21,12.45%-86.99
2017-02-12,35,24,0.0,8.7,8,86,07:35 PM,07:22 AM,06:11 AM,05:54 PM,16,29,29,29,28,10,50,0.0,1014,35,10,69,20,12.45%-86.99
2017-02-13,35,22,0.0,8.7,7,78,08:25 PM,08:05 AM,06:10 AM,05:54 PM,16,29,29,28,20,7,52,0.0,1013,35,10,87,14,12.45%-86.99
2017-02-14,34,23,0.0,8.7,7,71,09:14 PM,08:47 AM,06:10 AM,05:54 PM,17,28,28,27,16,6,56,0.0,1013,34,10,141,11,12.45%-86.99
2017-02-15,33,22,0.0,8.7,7,63,10:02 PM,09:28 AM,06:10 AM,05:55 PM,18,28,28,27,12,11,62,0.0,1014,33,10,147,8,12.45%-86.99
2017-02-16,34,22,0.0,8.7,7,55,10:49 PM,10:08 AM,06:09 AM,05:55 PM,19,29,29,27,10,20,64,0.0,1015,34,10,179,7,12.45%-86.99
2017-02-17,34,23,0.0,8.7,7,48,11:37 PM,10:49 AM,06:09 AM,05:55 PM,17,29,29,28,12,13,56,0.0,1015,34,10,104,8,12.45%-86.99
2017-02-18,34,23,0.0,8.7,7,40,No moonrise,11:32 AM,06:09 AM,05:55 PM,17,28,28,27,17,8,57,0.0,1013,34,10,141,11,12.45%-86.99
2017-02-19,35,23,0.0,8.7,7,33,12:24 AM,12:15 PM,06:08 AM,05:56 PM,17,28,28,27,14,9,59,0.0,1014,35,10,138,9,12.45%-86.99
2017-02-20,35,23,0.0,8.7,7,25,01:13 AM,01:02 PM,06:08 AM,05:56 PM,18,29,29,27,13,9,60,0.0,1014,35,10,139,8,12.45%-86.99
2017-02-21,36,23,0.0,8.7,7,18,02:02 AM,01:50 PM,06:07 AM,05:56 PM,18,29,29,28,13,7,59,0.0,1013,36,10,142,8,12.45%-86.99
2017-02-22,33,23,0.0,8.7,7,10,02:51 AM,02:39 PM,06:07 AM,05:56 PM,20,30,30,27,12,24,67,0.2,1011,33,10,204,9,12.45%-86.99
2017-02-23,32,23,0.0,8.7,6,3,03:40 AM,03:32 PM,06:06 AM,05:56 PM,20,29,29,27,13,25,70,0.1,1010,32,10,261,9,12.45%-86.99
2017-02-24,33,22,0.0,8.7,7,0,04:29 AM,04:24 PM,06:06 AM,05:56 PM,20,29,29,27,11,22,71,0.0,1011,33,10,235,8,12.45%-86.99
2017-02-25,33,22,0.0,8.7,7,0,05:17 AM,05:19 PM,06:05 AM,05:57 PM,20,29,29,27,13,22,70,0.3,1012,33,10,242,9,12.45%-86.99
2017-02-26,34,24,0.0,8.7,6,0,06:04 AM,06:13 PM,06:05 AM,05:57 PM,20,30,30,28,11,33,65,1.0,1012,34,10,162,7,12.45%-86.99
2017-02-27,37,24,0.0,8.7,8,5,06:51 AM,07:08 PM,06:04 AM,05:57 PM,17,30,30,30,26,12,48,0.2,1013,37,10,85,18,12.45%-86.99
2017-02-28,35,24,0.0,8.7,8,12,07:38 AM,08:04 PM,06:04 AM,05:57 PM,17,30,30,29,30,9,51,0.0,1013,35,10,79,21,12.45%-86.99
2017-03-01,36,24,0.0,8.7,8,19,08:25 AM,09:00 PM,06:03 AM,05:57 PM,18,31,31,30,26,9,51,0.0,1012,36,10,74,18,12.45%-86.99
2017-03-02,37,24,0.0,8.7,8,26,09:14 AM,09:57 PM,06:03 AM,05:57 PM,17,31,31,30,29,6,48,0.0,1012,37,10,74,20,12.45%-86.99
2017-03-03,36,25,0.0,8.7,8,34,10:04 AM,10:55 PM,06:02 AM,05:58 PM,17,31,31,30,32,10,47,0.0,1013,36,10,63,22,12.45%-86.99
2017-03-04,36,25,0.0,8.7,8,41,10:56 AM,11:54 PM,06:02 AM,05:58 PM,15,30,30,30,36,6,43,0.0,1013,36,10,65,26,12.45%-86.99
2017-03-05,36,24,0.0,8.7,8,48,11:51 AM,No moonset,06:01 AM,05:58 PM,15,30,30,30,31,4,45,0.0,1011,36,10,70,22,12.45%-86.99
2017-03-06,37,24,0.0,8.7,8,55,12:47 PM,12:52 AM,06:01 AM,05:58 PM,17,31,31,30,25,8,49,0.0,1011,37,10,78,17,12.45%-86.99
2017-03-07,36,25,0.0,11.6,8,63,01:44 PM,01:50 AM,06:00 AM,05:58 PM,17,31,31,30,30,7,50,0.0,1012,36,10,80,21,12.45%-86.99
2017-03-08,36,25,0.0,11.6,8,70,02:41 PM,02:45 AM,05:59 AM,05:58 PM,17,31,31,30,32,7,49,0.0,1013,36,10,71,22,12.45%-86.99
2017-03-09,36,25,0.0,11.6,8,77,03:38 PM,03:38 AM,05:59 AM,05:58 PM,18,31,31,30,27,15,50,0.1,1012,36,10,67,19,12.45%-86.99
2017-03-10,37,25,0.0,11.6,8,85,04:32 PM,04:28 AM,05:58 AM,05:58 PM,17,31,31,30,27,11,48,0.0,1012,37,10,78,19,12.45%-86.99
2017-03-11,36,24,0.0,11.6,8,92,05:25 PM,05:15 AM,05:58 AM,05:58 PM,18,31,31,29,19,12,52,0.0,1012,36,10,95,13,12.45%-86.99
2017-03-12,36,24,0.0,11.6,8,99,06:15 PM,05:59 AM,05:57 AM,05:58 PM,18,31,31,29,15,11,54,0.0,1012,36,10,104,11,12.45%-86.99
2017-03-13,37,25,0.0,11.6,8,100,07:05 PM,06:41 AM,05:56 AM,05:58 PM,19,31,31,29,14,11,57,0.0,1012,37,10,143,10,12.45%-86.99
2017-03-14,39,25,0.0,11.6,8,86,07:54 PM,07:23 AM,05:56 AM,05:59 PM,20,32,32,29,12,24,59,0.4,1013,39,10,115,8,12.45%-86.99
2017-03-15,38,25,0.0,11.6,8,79,08:41 PM,08:03 AM,05:55 AM,05:59 PM,17,32,32,30,19,18,49,0.0,1014,38,10,77,13,12.45%-86.99
2017-03-16,36,25,0.0,11.6,8,72,09:29 PM,08:44 AM,05:55 AM,05:59 PM,17,31,31,30,27,25,49,0.0,1014,36,10,59,19,12.45%-86.99
2017-03-17,36,25,0.0,11.6,8,65,10:17 PM,09:26 AM,05:54 AM,05:59 PM,16,31,31,30,28,11,46,0.0,1014,36,10,64,20,12.45%-86.99
2017-03-18,37,26,0.0,11.6,8,57,11:05 PM,10:09 AM,05:53 AM,05:59 PM,18,32,32,30,25,13,48,0.2,1014,37,10,60,17,12.45%-86.99
2017-03-19,35,26,0.0,11.6,8,50,11:54 PM,10:54 AM,05:53 AM,05:59 PM,18,31,31,30,22,30,51,0.1,1014,35,10,57,15,12.45%-86.99
2017-03-20,36,25,0.0,11.6,8,43,No moonrise,11:41 AM,05:52 AM,05:59 PM,17,31,31,30,23,23,46,0.0,1014,36,10,58,16,12.45%-86.99
2017-03-21,38,25,0.0,11.6,8,35,12:42 AM,12:29 PM,05:51 AM,05:59 PM,18,31,31,30,14,20,50,0.0,1013,38,10,102,9,12.45%-86.99
2017-03-22,39,24,0.0,11.6,8,28,01:31 AM,01:20 PM,05:51 AM,05:59 PM,16,31,31,30,15,11,45,0.0,1012,39,10,104,10,12.45%-86.99
2017-03-23,38,24,0.0,11.6,8,21,02:19 AM,02:12 PM,05:50 AM,05:59 PM,16,30,30,30,15,17,45,0.0,1013,38,10,103,10,12.45%-86.99
2017-03-24,37,24,0.0,11.6,8,14,03:07 AM,03:05 PM,05:50 AM,05:59 PM,14,30,30,30,17,7,41,0.0,1013,37,10,97,12,12.45%-86.99
2017-03-25,38,25,0.0,11.6,8,6,03:54 AM,03:59 PM,05:49 AM,05:59 PM,18,31,31,29,15,10,53,0.0,1012,38,10,151,11,12.45%-86.99
2017-03-26,37,25,0.0,11.6,8,0,04:41 AM,04:54 PM,05:48 AM,05:59 PM,19,31,31,29,11,20,56,0.0,1012,37,10,147,8,12.45%-86.99
2017-03-27,36,24,0.0,11.6,8,0,05:28 AM,05:51 PM,05:48 AM,05:59 PM,18,30,30,29,15,12,54,0.0,1012,36,10,145,10,12.45%-86.99
2017-03-28,35,25,0.0,11.6,8,1,06:16 AM,06:48 PM,05:47 AM,05:59 PM,18,30,30,29,13,17,56,0.0,1012,35,10,186,9,12.45%-86.99
2017-03-29,35,25,0.0,11.6,8,8,07:05 AM,07:47 PM,05:46 AM,05:59 PM,19,31,31,29,14,13,56,0.0,1011,35,10,190,10,12.45%-86.99
2017-03-30,34,25,0.0,11.6,8,15,07:56 AM,08:46 PM,05:46 AM,05:59 PM,20,31,31,29,12,21,62,0.0,1012,34,10,203,9,12.45%-86.99
2017-03-31,36,25,0.0,11.6,8,19,08:50 AM,09:47 PM,05:45 AM,05:59 PM,21,32,32,29,11,18,62,0.4,1011,36,10,191,8,12.45%-86.99
2017-04-01,37,25,0.0,11.6,8,31,09:45 AM,10:47 PM,05:44 AM,05:59 PM,19,31,31,30,13,9,55,0.0,1012,37,10,126,9,12.45%-86.99
2017-04-02,37,26,0.0,11.6,8,38,10:42 AM,11:46 PM,05:44 AM,05:59 PM,20,33,33,30,12,12,58,0.0,1011,37,10,139,9,12.45%-86.99
2017-04-03,37,27,0.0,12.6,7,46,11:40 AM,No moonset,05:43 AM,06:00 PM,22,34,34,31,7,36,61,0.7,1010,37,10,133,6,12.45%-86.99
2017-04-04,37,27,0.0,12.6,7,54,12:37 PM,12:42 AM,05:43 AM,06:00 PM,22,34,34,31,13,27,60,0.7,1009,37,10,116,10,12.45%-86.99
2017-04-05,38,27,0.0,12.6,8,61,01:33 PM,01:36 AM,05:42 AM,06:00 PM,20,34,34,31,19,9,55,0.0,1010,38,10,109,14,12.45%-86.99
2017-04-06,39,26,0.0,12.6,8,69,02:27 PM,02:25 AM,05:41 AM,06:00 PM,19,33,33,31,17,5,49,0.0,1011,39,10,99,12,12.45%-86.99
2017-04-07,39,27,0.0,12.6,8,76,03:20 PM,03:12 AM,05:41 AM,06:00 PM,17,33,33,32,22,5,45,0.0,1012,39,10,82,15,12.45%-86.99
2017-04-08,38,26,0.0,12.6,8,84,04:10 PM,03:56 AM,05:40 AM,06:00 PM,16,32,32,31,24,6,42,0.0,1011,38,10,81,16,12.45%-86.99
2017-04-09,37,26,0.0,12.6,8,91,04:59 PM,04:38 AM,05:39 AM,06:00 PM,17,32,32,30,20,12,47,0.0,1011,37,10,98,14,12.45%-86.99
2017-04-10,37,25,0.0,12.6,8,99,05:47 PM,05:19 AM,05:39 AM,06:00 PM,18,32,32,30,17,12,50,0.1,1011,37,10,97,12,12.45%-86.99
2017-04-11,37,26,0.0,12.6,8,100,06:35 PM,06:00 AM,05:38 AM,06:00 PM,18,32,32,30,19,16,49,0.2,1011,37,10,94,14,12.45%-86.99
2017-04-12,37,26,0.0,12.6,8,86,07:23 PM,06:40 AM,05:38 AM,06:00 PM,18,32,32,30,20,16,49,0.0,1011,37,10,86,14,12.45%-86.99
2017-04-13,37,26,0.0,12.6,8,79,08:11 PM,07:22 AM,05:37 AM,06:00 PM,17,32,32,31,20,19,46,0.0,1010,37,10,81,15,12.45%-86.99
2017-04-14,37,26,0.0,12.6,8,71,08:59 PM,08:05 AM,05:36 AM,06:00 PM,18,32,32,31,20,18,48,0.0,1011,37,10,77,14,12.45%-86.99
2017-04-15,38,26,0.0,12.6,8,63,09:48 PM,08:49 AM,05:36 AM,06:00 PM,18,33,33,31,19,14,47,0.0,1011,38,10,86,14,12.45%-86.99
2017-04-16,38,26,0.0,12.7,8,56,10:35 PM,09:35 AM,05:35 AM,06:00 PM,18,32,32,31,17,12,47,0.0,1011,38,10,105,12,12.45%-86.99
2017-04-17,37,27,0.0,12.7,8,48,11:24 PM,10:22 AM,05:35 AM,06:01 PM,20,33,33,31,12,19,53,0.4,1011,37,10,136,9,12.45%-86.99
2017-04-18,36,26,0.0,12.7,8,41,No moonrise,11:11 AM,05:34 AM,06:01 PM,21,33,33,30,11,29,61,0.7,1011,36,10,156,8,12.45%-86.99
2017-04-19,36,27,0.0,12.7,8,33,12:11 AM,12:01 PM,05:34 AM,06:01 PM,21,34,34,30,9,21,61,0.5,1011,36,10,172,7,12.45%-86.99
2017-04-20,36,27,0.0,12.7,7,26,12:58 AM,12:53 PM,05:33 AM,06:01 PM,22,34,34,30,10,39,61,1.4,1011,36,10,280,8,12.45%-86.99
2017-04-21,35,26,0.0,12.7,8,18,01:44 AM,01:45 PM,05:33 AM,06:01 PM,21,33,33,30,13,18,61,2.0,1010,35,10,275,9,12.45%-86.99
2017-04-22,35,26,0.0,12.7,7,11,02:30 AM,02:39 PM,05:32 AM,06:01 PM,22,33,33,30,11,10,63,1.9,1010,35,10,231,9,12.45%-86.99
2017-04-23,36,26,0.0,12.7,8,3,03:17 AM,03:34 PM,05:32 AM,06:01 PM,21,34,34,31,10,7,61,0.0,1010,36,10,289,8,12.45%-86.99
2017-04-24,35,26,0.0,12.7,7,0,04:04 AM,04:30 PM,05:31 AM,06:01 PM,22,33,33,30,9,28,62,6.4,1010,35,10,214,6,12.45%-86.99
2017-04-25,35,27,0.0,12.7,7,0,04:52 AM,05:29 PM,05:31 AM,06:01 PM,22,34,34,30,13,31,62,8.0,1010,35,9,152,9,12.45%-86.99
2017-04-26,35,27,0.0,12.7,7,0,05:43 AM,06:29 PM,05:30 AM,06:02 PM,22,34,34,30,11,34,64,6.4,1010,35,9,177,8,12.45%-86.99
2017-04-27,34,27,0.0,12.7,7,4,06:36 AM,07:32 PM,05:30 AM,06:02 PM,23,34,34,30,9,29,64,7.2,1010,34,9,201,7,12.45%-86.99
2017-04-28,36,27,0.0,12.7,7,12,07:33 AM,08:34 PM,05:29 AM,06:02 PM,22,35,35,31,7,27,63,2.6,1010,36,10,154,6,12.45%-86.99
2017-04-29,37,27,0.0,12.7,7,19,08:31 AM,09:36 PM,05:29 AM,06:02 PM,22,35,35,31,15,19,62,9.3,1011,37,9,142,11,12.45%-86.99
2017-04-30,36,28,0.0,12.7,8,27,09:31 AM,10:36 PM,05:28 AM,06:02 PM,22,35,35,31,10,22,61,2.0,1011,36,10,146,8,12.45%-86.99
2017-05-01,36,27,0.0,12.7,7,33,10:30 AM,11:32 PM,05:28 AM,06:02 PM,23,34,34,30,11,30,65,12.4,1011,36,9,133,8,12.45%-86.99
2017-05-02,36,27,0.0,12.8,7,40,11:28 AM,No moonset,05:28 AM,06:03 PM,22,34,34,31,12,20,61,3.8,1011,36,10,138,9,12.45%-86.99
2017-05-03,37,28,0.0,12.8,7,48,12:23 PM,12:23 AM,05:27 AM,06:03 PM,21,34,34,31,15,23,59,5.0,1010,37,10,112,11,12.45%-86.99
2017-05-04,36,27,0.0,12.8,7,55,01:17 PM,01:11 AM,05:27 AM,06:03 PM,22,34,34,31,14,33,60,1.9,1010,36,10,152,10,12.45%-86.99
2017-05-05,34,28,0.0,12.8,7,62,02:07 PM,01:56 AM,05:26 AM,06:03 PM,22,34,34,30,8,33,64,6.8,1010,34,9,140,6,12.45%-86.99
2017-05-06,36,27,0.0,12.8,8,70,02:56 PM,02:38 AM,05:26 AM,06:03 PM,21,34,34,30,9,39,60,1.9,1011,36,10,125,7,12.45%-86.99
2017-05-07,36,27,0.0,12.8,7,77,03:44 PM,03:19 AM,05:26 AM,06:04 PM,21,33,33,30,13,42,61,9.4,1011,36,9,104,9,12.45%-86.99
2017-05-08,35,27,0.0,12.8,7,84,04:31 PM,03:59 AM,05:25 AM,06:04 PM,21,33,33,30,15,34,61,5.7,1010,35,9,117,10,12.45%-86.99
2017-05-09,36,27,0.0,12.8,7,91,05:19 PM,04:39 AM,05:25 AM,06:04 PM,22,33,33,30,16,37,61,7.5,1011,36,9,112,11,12.45%-86.99
2017-05-10,36,27,0.0,12.8,7,99,06:06 PM,05:20 AM,05:25 AM,06:04 PM,22,34,34,30,15,28,65,11.7,1011,36,9,120,11,12.45%-86.99
2017-05-11,35,27,0.0,12.8,7,100,06:55 PM,06:02 AM,05:25 AM,06:04 PM,22,33,33,30,16,21,65,4.9,1012,35,10,132,11,12.45%-86.99
2017-05-12,34,27,0.0,12.8,7,87,07:43 PM,06:45 AM,05:24 AM,06:05 PM,23,33,33,29,10,38,68,8.4,1012,34,9,172,8,12.45%-86.99
2017-05-13,32,27,0.0,12.8,6,80,08:31 PM,07:31 AM,05:24 AM,06:05 PM,23,33,33,29,9,45,70,5.4,1012,32,10,235,6,12.45%-86.99
2017-05-14,34,26,0.0,12.8,7,72,09:20 PM,08:18 AM,05:24 AM,06:05 PM,23,34,34,29,10,32,70,6.7,1011,34,9,272,7,12.45%-86.99
2017-05-15,34,27,0.0,12.8,7,65,10:07 PM,09:06 AM,05:24 AM,06:05 PM,23,34,34,30,11,30,67,9.5,1011,34,10,266,8,12.45%-86.99
2017-05-16,33,27,0.0,12.8,7,58,10:53 PM,09:55 AM,05:23 AM,06:06 PM,23,34,34,30,8,37,69,14.1,1011,33,9,231,6,12.45%-86.99
2017-05-17,33,27,0.0,12.8,7,50,11:39 PM,10:45 AM,05:23 AM,06:06 PM,23,34,34,29,10,42,69,25.2,1010,33,8,220,7,12.45%-86.99
2017-05-18,34,27,0.0,12.8,7,43,No moonrise,11:36 AM,05:23 AM,06:06 PM,23,34,34,30,7,39,70,9.6,1009,34,9,169,5,12.45%-86.99
2017-05-19,35,27,0.0,12.8,7,36,12:24 AM,12:27 PM,05:23 AM,06:06 PM,23,35,35,30,7,39,69,21.0,1008,35,8,179,5,12.45%-86.99
2017-05-20,34,27,0.0,12.8,7,29,01:09 AM,01:21 PM,05:23 AM,06:07 PM,23,34,34,29,11,54,69,23.5,1009,34,8,118,7,12.45%-86.99
2017-05-21,34,26,0.0,12.9,8,21,01:54 AM,02:14 PM,05:22 AM,06:07 PM,22,33,33,29,17,35,66,5.4,1011,34,9,78,12,12.45%-86.99
2017-05-22,35,26,0.0,12.9,7,14,02:40 AM,03:11 PM,05:22 AM,06:07 PM,22,33,33,29,18,38,66,12.4,1012,35,9,106,12,12.45%-86.99
2017-05-23,34,26,0.0,12.9,7,7,03:29 AM,04:09 PM,05:22 AM,06:08 PM,23,33,33,29,13,28,69,16.0,1011,34,9,120,9,12.45%-86.99
2017-05-24,34,27,0.0,12.9,7,0,04:20 AM,05:11 PM,05:22 AM,06:08 PM,23,34,34,29,11,41,71,6.1,1011,34,10,154,8,12.45%-86.99
2017-05-25,31,27,0.0,12.9,6,0,05:15 AM,06:14 PM,05:22 AM,06:08 PM,24,32,32,28,9,60,77,9.2,1011,31,8,197,6,12.45%-86.99
2017-05-26,33,27,0.0,12.9,7,0,06:13 AM,07:18 PM,05:22 AM,06:08 PM,24,34,34,29,6,51,73,5.1,1012,33,9,283,4,12.45%-86.99
2017-05-27,30,27,0.0,9.3,6,8,07:14 AM,08:21 PM,05:22 AM,06:09 PM,24,32,32,28,13,60,77,23.3,1013,30,9,115,8,12.45%-86.99
2017-05-28,35,25,0.0,12.9,8,15,08:16 AM,09:21 PM,05:22 AM,06:09 PM,21,32,32,29,14,18,64,1.6,1013,35,10,130,9,12.45%-86.99
2017-05-29,34,26,0.0,12.9,8,22,09:17 AM,10:16 PM,05:22 AM,06:09 PM,20,31,31,29,16,21,62,0.1,1013,34,10,107,11,12.45%-86.99
2017-05-30,35,26,0.0,12.9,7,29,10:16 AM,11:08 PM,05:22 AM,06:10 PM,22,33,33,29,11,29,65,4.1,1013,35,9,115,8,12.45%-86.99
2017-05-31,34,26,0.0,12.9,7,33,11:11 AM,11:55 PM,05:22 AM,06:10 PM,23,33,33,29,9,37,70,23.0,1012,34,8,128,6,12.45%-86.99
2017-06-01,34,26,0.0,12.9,7,46,12:04 PM,No moonset,05:22 AM,06:10 PM,23,33,33,29,15,35,71,11.9,1011,34,9,103,10,12.45%-86.99
2017-06-02,34,26,0.0,12.9,7,53,12:54 PM,12:38 AM,05:22 AM,06:10 PM,23,33,33,29,21,29,70,6.5,1011,34,9,92,14,12.45%-86.99
2017-06-03,35,26,0.0,12.9,7,61,01:42 PM,01:19 AM,05:22 AM,06:11 PM,22,33,33,30,15,21,66,4.4,1010,35,10,108,10,12.45%-86.99
2017-06-04,35,26,0.0,12.9,7,68,02:29 PM,01:59 AM,05:22 AM,06:11 PM,23,34,34,30,15,25,67,11.4,1009,35,9,105,10,12.45%-86.99
2017-06-05,35,26,0.0,12.9,7,76,03:17 PM,02:39 AM,05:22 AM,06:11 PM,24,35,35,30,11,23,70,15.7,1009,35,9,115,7,12.45%-86.99
2017-06-06,33,27,0.0,12.9,6,83,04:04 PM,03:20 AM,05:22 AM,06:12 PM,24,34,34,29,8,38,76,14.5,1010,33,9,155,5,12.45%-86.99
2017-06-07,33,27,0.0,12.9,7,91,04:52 PM,04:01 AM,05:22 AM,06:12 PM,24,33,33,29,9,35,74,7.5,1011,33,9,225,6,12.45%-86.99
2017-06-08,33,26,0.0,12.9,7,98,05:40 PM,04:44 AM,05:22 AM,06:12 PM,24,33,33,29,11,33,76,18.0,1011,33,8,232,8,12.45%-86.99
2017-06-09,32,26,0.0,11.9,6,100,06:28 PM,05:29 AM,05:22 AM,06:12 PM,24,32,32,28,9,44,77,17.4,1011,32,9,159,6,12.45%-86.99
2017-06-10,32,26,0.0,11.9,6,87,07:17 PM,06:15 AM,05:22 AM,06:13 PM,24,32,32,28,12,48,77,25.1,1012,32,8,174,8,12.45%-86.99
